Timestamp,Pos_X,Pos_Y,Target_X,Target_Y,IR_Detected,Vision_Detected,High_Threat,Blocked_WP,Current_Waypoint_Index
66.5,0.294,0.232,0.1,0.3,1,0,0,0,42
66.53,0.294,0.232,0.1,0.3,1,0,0,0,42
66.56,0.293,0.232,0.1,0.3,1,0,0,0,42
66.59,0.293,0.232,0.1,0.3,1,0,0,0,42
66.62,0.292,0.231,0.1,0.3,1,0,0,0,42
66.66,0.292,0.231,0.1,0.3,1,0,0,0,42
66.69,0.291,0.231,0.1,0.3,0,0,0,0,42
66.72,0.291,0.23,0.1,0.3,0,0,0,0,42
66.75,0.29,0.23,0.1,0.3,0,0,0,0,42
66.79,0.29,0.23,0.1,0.3,1,0,0,0,42
66.82,0.29,0.23,0.1,0.3,0,0,0,0,42
66.85,0.289,0.229,0.1,0.3,0,0,0,0,42
66.88,0.289,0.229,0.1,0.3,0,0,0,0,42
66.92,0.288,0.229,0.1,0.3,0,0,0,0,42
66.95,0.288,0.228,0.1,0.3,0,0,0,0,42
66.98,0.287,0.228,0.1,0.3,0,0,0,0,42
67.01,0.287,0.228,0.1,0.3,0,0,0,0,42
67.05,0.286,0.227,0.1,0.3,0,0,0,0,42
67.08,0.286,0.227,0.1,0.3,0,0,0,0,42
67.12,0.285,0.227,0.1,0.3,0,0,0,0,42
67.15,0.285,0.226,0.1,0.3,0,0,0,0,42
67.18,0.284,0.226,0.1,0.3,0,0,0,0,42
67.21,0.284,0.225,0.1,0.3,1,0,0,0,42
67.24,0.283,0.225,0.1,0.3,0,0,0,0,42
67.28,0.283,0.225,0.1,0.3,0,0,0,0,42
67.31,0.282,0.224,0.1,0.3,0,0,0,0,42
67.34,0.282,0.224,0.1,0.3,1,0,0,0,42
67.38,0.281,0.224,0.1,0.3,1,0,0,0,42
67.41,0.281,0.223,0.1,0.3,0,0,0,0,42
67.44,0.28,0.223,0.1,0.3,0,0,0,0,42
67.47,0.28,0.223,0.1,0.3,0,0,0,0,42
67.5,0.279,0.222,0.1,0.3,1,0,0,0,42
67.54,0.279,0.222,0.1,0.3,0,0,0,0,42
67.57,0.278,0.222,0.1,0.3,0,0,0,0,42
67.6,0.277,0.222,0.1,0.3,0,0,0,0,42
67.63,0.276,0.221,0.1,0.3,0,0,0,0,42
67.66,0.276,0.221,0.1,0.3,0,0,0,0,42
67.7,0.275,0.221,0.1,0.3,0,0,0,0,42
67.73,0.274,0.221,0.1,0.3,0,0,0,0,42
67.77,0.273,0.22,0.1,0.3,0,0,0,0,42
67.8,0.272,0.22,0.1,0.3,0,0,0,0,42
67.83,0.271,0.22,0.1,0.3,0,0,0,0,42
67.86,0.27,0.22,0.1,0.3,0,0,0,0,42
67.89,0.269,0.22,0.1,0.3,0,0,0,0,42
67.92,0.267,0.22,0.1,0.3,0,0,0,0,42
67.96,0.266,0.22,0.1,0.3,0,0,0,0,42
67.99,0.265,0.22,0.1,0.3,0,0,0,0,42
68.03,0.264,0.22,0.1,0.3,0,0,0,0,42
68.06,0.262,0.22,0.1,0.3,0,0,0,0,42
68.09,0.261,0.22,0.1,0.3,1,0,0,0,42
68.12,0.26,0.22,0.1,0.3,1,0,0,0,42
68.15,0.258,0.22,0.1,0.3,1,0,0,0,42
68.19,0.257,0.22,0.1,0.3,1,0,0,0,42
68.22,0.256,0.221,0.1,0.3,1,0,0,0,42
68.25,0.255,0.221,0.1,0.3,1,0,0,0,42
68.29,0.253,0.221,0.1,0.3,1,0,0,0,42
68.32,0.252,0.221,0.1,0.3,1,0,0,0,42
68.35,0.251,0.221,0.1,0.3,1,0,0,0,42
68.38,0.25,0.222,0.1,0.3,1,0,0,0,42
68.42,0.249,0.222,0.1,0.3,1,0,0,0,42
68.45,0.248,0.222,0.1,0.3,1,0,0,0,42
68.48,0.247,0.222,0.1,0.3,1,0,0,0,42
68.51,0.246,0.223,0.1,0.3,1,0,0,0,42
68.55,0.245,0.223,0.1,0.3,1,0,0,0,42
68.58,0.245,0.223,0.1,0.3,1,0,0,0,42
68.61,0.244,0.224,0.1,0.3,1,0,0,0,42
68.64,0.243,0.224,0.1,0.3,1,0,0,0,42
68.68,0.242,0.224,0.1,0.3,1,0,0,0,42
68.71,0.241,0.225,0.1,0.3,1,0,0,0,42
68.74,0.24,0.225,0.1,0.3,1,0,0,0,42
68.77,0.24,0.225,0.1,0.3,1,0,0,0,42
68.81,0.239,0.226,0.1,0.3,1,0,0,0,42
68.84,0.238,0.226,0.1,0.3,1,0,0,0,42
68.87,0.238,0.226,0.1,0.3,1,0,0,0,42
68.9,0.237,0.227,0.1,0.3,1,0,0,0,42
68.94,0.236,0.227,0.1,0.3,1,0,0,0,42
68.97,0.236,0.227,0.1,0.3,1,0,0,0,42
69.0,0.235,0.228,0.1,0.3,1,0,0,0,42
69.03,0.235,0.228,0.1,0.3,1,0,0,0,42
69.07,0.234,0.228,0.1,0.3,1,0,0,0,42
69.1,0.233,0.229,0.1,0.3,1,0,0,0,42
69.13,0.233,0.229,0.1,0.3,1,0,0,0,42
69.17,0.233,0.229,0.1,0.3,1,0,0,0,42
69.2,0.232,0.23,0.1,0.3,1,0,0,0,42
69.23,0.232,0.23,0.1,0.3,1,0,0,0,42
69.26,0.231,0.23,0.1,0.3,1,0,0,0,42
69.29,0.231,0.231,0.1,0.3,1,0,0,0,42
69.33,0.23,0.231,0.1,0.3,1,0,0,0,42
69.36,0.23,0.231,0.1,0.3,1,0,0,0,42
69.4,0.229,0.232,0.1,0.3,1,0,0,0,42
69.43,0.229,0.232,0.1,0.3,1,0,0,0,42
69.46,0.228,0.232,0.1,0.3,1,0,0,0,42
69.49,0.228,0.233,0.1,0.3,1,0,0,0,42
69.52,0.227,0.233,0.1,0.3,1,0,0,0,42
69.55,0.227,0.233,0.1,0.3,1,0,0,0,42
69.58,0.226,0.234,0.1,0.3,1,0,0,0,42
69.62,0.226,0.234,0.1,0.3,1,0,0,0,42
69.65,0.225,0.234,0.1,0.3,1,0,0,0,42
69.68,0.225,0.234,0.1,0.3,1,0,0,0,42
69.72,0.225,0.235,0.1,0.3,1,0,0,0,42
69.75,0.224,0.235,0.1,0.3,1,0,0,0,42
69.79,0.224,0.235,0.1,0.3,1,0,0,0,42
69.82,0.223,0.235,0.1,0.3,1,0,0,0,42
69.85,0.223,0.236,0.1,0.3,1,0,0,0,42
69.88,0.222,0.236,0.1,0.3,1,0,0,0,42
69.91,0.222,0.236,0.1,0.3,1,0,0,0,42
69.94,0.221,0.236,0.1,0.3,1,0,0,0,42
69.97,0.221,0.237,0.1,0.3,1,0,0,0,42
70.0,0.22,0.237,0.1,0.3,1,0,0,0,42
70.04,0.22,0.237,0.1,0.3,1,0,0,0,42
70.07,0.219,0.237,0.1,0.3,1,0,0,0,42
70.11,0.219,0.238,0.1,0.3,1,0,0,0,42
70.14,0.218,0.238,0.1,0.3,1,0,0,0,42
70.17,0.218,0.238,0.1,0.3,1,0,0,0,42
70.2,0.217,0.238,0.1,0.3,1,0,0,0,42
70.23,0.217,0.239,0.1,0.3,1,0,0,0,42
70.26,0.216,0.239,0.1,0.3,1,0,0,0,42
70.3,0.216,0.239,0.1,0.3,1,0,0,0,42
70.33,0.215,0.239,0.1,0.3,1,0,0,0,42
70.36,0.215,0.24,0.1,0.3,1,0,0,0,42
70.4,0.214,0.24,0.1,0.3,1,0,0,0,42
70.43,0.214,0.24,0.1,0.3,1,0,0,0,42
70.46,0.213,0.241,0.1,0.3,1,0,0,0,42
70.49,0.213,0.241,0.1,0.3,1,0,0,0,42
70.53,0.212,0.241,0.1,0.3,1,0,0,0,42
70.56,0.212,0.241,0.1,0.3,1,0,0,0,42
70.59,0.211,0.242,0.1,0.3,1,0,0,0,42
70.62,0.211,0.242,0.1,0.3,1,0,0,0,42
70.65,0.211,0.242,0.1,0.3,1,0,0,0,42
70.68,0.21,0.243,0.1,0.3,1,0,0,0,42
70.72,0.21,0.243,0.1,0.3,1,0,0,0,42
70.75,0.209,0.243,0.1,0.3,1,0,0,0,42
70.79,0.209,0.244,0.1,0.3,1,0,0,0,42
70.82,0.208,0.244,0.1,0.3,1,0,0,0,42
70.85,0.208,0.244,0.1,0.3,1,0,0,0,42
70.88,0.207,0.245,0.1,0.3,1,0,0,0,42
70.91,0.207,0.245,0.1,0.3,1,0,0,0,42
70.95,0.206,0.245,0.1,0.3,1,0,0,0,42
70.98,0.206,0.246,0.1,0.3,1,0,0,0,42
71.01,0.205,0.246,0.1,0.3,1,0,0,0,42
71.05,0.205,0.246,0.1,0.3,1,0,0,0,42
71.08,0.204,0.247,0.1,0.3,1,0,0,0,42
71.11,0.204,0.247,0.1,0.3,1,0,0,0,42
71.14,0.203,0.247,0.1,0.3,1,0,0,0,42
71.18,0.203,0.248,0.1,0.3,1,0,0,0,42
71.21,0.202,0.248,0.1,0.3,1,0,0,0,42
71.24,0.202,0.248,0.1,0.3,1,0,0,0,42
71.27,0.201,0.248,0.1,0.3,1,0,0,0,42
71.31,0.201,0.249,0.1,0.3,1,0,0,0,42
71.34,0.2,0.249,0.1,0.3,1,0,0,0,42
71.37,0.2,0.249,0.1,0.3,1,0,0,0,42
71.41,0.199,0.25,0.1,0.3,1,0,0,0,42
71.44,0.199,0.25,0.1,0.3,1,0,0,0,42
71.47,0.198,0.25,0.1,0.3,1,0,0,0,42
71.5,0.198,0.251,0.1,0.3,1,0,0,0,42
71.53,0.197,0.251,0.1,0.3,1,0,0,0,42
71.56,0.197,0.251,0.1,0.3,1,0,0,0,42
71.59,0.196,0.252,0.1,0.3,1,0,0,0,42
71.63,0.196,0.252,0.1,0.3,1,0,0,0,42
71.66,0.196,0.252,0.1,0.3,1,0,0,0,42
71.69,0.195,0.253,0.1,0.3,1,0,0,0,42
71.72,0.195,0.253,0.1,0.3,1,0,0,0,42
71.75,0.194,0.253,0.1,0.3,1,0,0,0,42
71.79,0.194,0.254,0.1,0.3,1,0,0,0,42
71.82,0.193,0.254,0.1,0.3,1,0,0,0,42
71.85,0.193,0.254,0.1,0.3,1,0,0,0,42
71.89,0.192,0.255,0.1,0.3,1,0,0,0,42
71.92,0.192,0.255,0.1,0.3,1,0,0,0,42
71.96,0.191,0.255,0.1,0.3,1,0,0,0,42
71.99,0.191,0.255,0.1,0.3,1,0,0,0,42
72.02,0.19,0.256,0.1,0.3,1,0,0,0,42
72.05,0.19,0.256,0.1,0.3,1,0,0,0,42
72.08,0.189,0.256,0.1,0.3,1,0,0,0,42
72.12,0.189,0.257,0.1,0.3,1,0,0,0,42
72.15,0.188,0.257,0.1,0.3,1,0,0,0,42
72.18,0.188,0.257,0.1,0.3,1,0,0,0,42
72.22,0.187,0.258,0.1,0.3,1,0,0,0,42
72.25,0.187,0.258,0.1,0.3,1,0,0,0,42
72.28,0.186,0.258,0.1,0.3,1,0,0,0,42
72.31,0.186,0.259,0.1,0.3,1,0,0,0,42
72.34,0.185,0.259,0.1,0.3,1,0,0,0,42
72.38,0.185,0.259,0.1,0.3,1,0,0,0,42
72.41,0.184,0.26,0.1,0.3,1,0,0,0,42
72.44,0.184,0.26,0.1,0.3,1,0,0,0,42
72.48,0.183,0.26,0.1,0.3,1,0,0,0,42
72.51,0.183,0.261,0.1,0.3,1,0,0,0,42
72.54,0.183,0.261,0.1,0.3,1,0,0,0,42
72.58,0.182,0.261,0.1,0.3,1,0,0,0,42
72.61,0.182,0.262,0.1,0.3,0,0,0,0,42
72.64,0.181,0.262,0.1,0.3,0,0,0,0,42
72.67,0.181,0.262,0.1,0.3,0,0,0,0,42
72.71,0.18,0.262,0.1,0.3,0,0,0,0,42
72.74,0.179,0.263,0.1,0.3,0,0,0,0,42
72.77,0.179,0.263,0.1,0.3,0,0,0,0,42
72.81,0.178,0.264,0.1,0.3,0,0,0,0,42
72.84,0.177,0.264,0.1,0.3,0,0,0,0,42
72.87,0.177,0.265,0.1,0.3,0,0,0,0,42
72.9,0.176,0.265,0.1,0.3,0,0,0,0,42
72.93,0.175,0.266,0.1,0.3,0,0,0,0,42
72.96,0.174,0.266,0.1,0.3,0,0,0,0,42
72.99,0.173,0.267,0.1,0.3,0,0,0,0,42
73.03,0.172,0.268,0.1,0.3,0,0,0,0,42
73.06,0.171,0.268,0.1,0.3,0,0,0,0,42
73.09,0.17,0.269,0.1,0.3,0,0,0,0,42
73.12,0.169,0.27,0.1,0.3,0,0,0,0,42
73.15,0.168,0.27,0.1,0.3,0,0,0,0,42
73.19,0.167,0.271,0.1,0.3,0,0,0,0,42
73.22,0.166,0.272,0.1,0.3,0,0,0,0,42
73.25,0.165,0.273,0.1,0.3,0,0,0,0,42
73.29,0.164,0.273,0.1,0.3,0,0,0,0,42
73.32,0.163,0.274,0.1,0.3,0,0,0,0,42
73.36,0.161,0.275,0.1,0.3,0,0,0,0,42
73.39,0.16,0.276,0.1,0.3,0,0,0,0,42
73.42,0.159,0.277,0.1,0.3,0,0,0,0,42
73.45,0.158,0.277,0.1,0.3,0,0,0,0,42
73.49,0.157,0.278,0.1,0.3,0,0,0,0,42
73.52,0.155,0.279,0.1,0.3,0,0,0,0,42
73.55,0.154,0.28,0.1,0.3,0,0,0,0,42
73.59,0.153,0.281,0.1,0.3,0,0,0,0,42
73.62,0.151,0.282,0.1,0.3,0,0,0,0,42
73.65,0.15,0.283,0.1,0.3,0,0,0,0,42
73.68,0.149,0.283,0.1,0.3,0,0,0,0,42
73.75,0.146,0.285,0.0,0.3,0,0,0,0,43
73.78,0.144,0.286,0.0,0.3,0,0,0,0,43
73.81,0.143,0.287,0.0,0.3,0,0,0,0,43
73.84,0.142,0.288,0.0,0.3,0,0,0,0,43
73.88,0.14,0.288,0.0,0.3,0,0,0,0,43
73.91,0.139,0.289,0.0,0.3,0,0,0,0,43
73.94,0.137,0.29,0.0,0.3,0,0,0,0,43
73.97,0.136,0.291,0.0,0.3,0,0,0,0,43
74.01,0.135,0.291,0.0,0.3,0,0,0,0,43
74.04,0.134,0.292,0.0,0.3,0,0,0,0,43
74.07,0.132,0.293,0.0,0.3,0,0,0,0,43
74.1,0.131,0.293,0.0,0.3,0,0,0,0,43
74.14,0.13,0.294,0.0,0.3,0,0,0,0,43
74.17,0.128,0.294,0.0,0.3,0,0,0,0,43
74.2,0.127,0.295,0.0,0.3,0,0,0,0,43
74.24,0.126,0.296,0.0,0.3,0,0,0,0,43
74.27,0.124,0.296,0.0,0.3,0,0,0,0,43
74.3,0.123,0.297,0.0,0.3,0,0,0,0,43
74.33,0.121,0.297,0.0,0.3,0,0,0,0,43
74.36,0.12,0.298,0.0,0.3,0,0,0,0,43
74.39,0.118,0.298,0.0,0.3,0,0,0,0,43
74.42,0.116,0.298,0.0,0.3,0,0,0,0,43
74.46,0.115,0.299,0.0,0.3,0,0,0,0,43
74.49,0.113,0.299,0.0,0.3,0,0,0,0,43
74.52,0.112,0.3,0.0,0.3,0,0,0,0,43
74.55,0.11,0.3,0.0,0.3,0,0,0,0,43
74.58,0.108,0.3,0.0,0.3,0,0,0,0,43
74.62,0.107,0.301,0.0,0.3,0,0,0,0,43
74.65,0.105,0.301,0.0,0.3,0,0,0,0,43
74.68,0.103,0.301,0.0,0.3,0,0,0,0,43
74.72,0.102,0.302,0.0,0.3,0,0,0,0,43
74.75,0.1,0.302,0.0,0.3,0,0,0,0,43
74.78,0.098,0.302,0.0,0.3,0,0,0,0,43
74.81,0.097,0.302,0.0,0.3,0,0,0,0,43
74.84,0.095,0.303,0.0,0.3,0,0,0,0,43
74.88,0.093,0.303,0.0,0.3,0,0,0,0,43
74.91,0.091,0.303,0.0,0.3,0,0,0,0,43
74.95,0.09,0.303,0.0,0.3,0,0,0,0,43
74.98,0.088,0.303,0.0,0.3,0,0,0,0,43
75.01,0.086,0.303,0.0,0.3,0,0,0,0,43
75.05,0.085,0.304,0.0,0.3,0,0,0,0,43
75.08,0.083,0.304,0.0,0.3,0,0,0,0,43
75.11,0.081,0.304,0.0,0.3,0,0,0,0,43
75.14,0.079,0.304,0.0,0.3,0,0,0,0,43
75.18,0.077,0.304,0.0,0.3,0,0,0,0,43
75.21,0.076,0.304,0.0,0.3,0,0,0,0,43
75.24,0.074,0.304,0.0,0.3,0,0,0,0,43
75.27,0.072,0.304,0.0,0.3,0,0,0,0,43
75.3,0.07,0.304,0.0,0.3,0,0,0,0,43
75.34,0.068,0.304,0.0,0.3,0,0,0,0,43
75.37,0.067,0.305,0.0,0.3,0,0,0,0,43
75.4,0.065,0.305,0.0,0.3,0,0,0,0,43
75.44,0.063,0.305,0.0,0.3,0,0,0,0,43
75.47,0.061,0.305,0.0,0.3,0,0,0,0,43
75.5,0.059,0.305,0.0,0.3,0,0,0,0,43
75.53,0.058,0.305,0.0,0.3,0,0,0,0,43
75.56,0.056,0.305,0.0,0.3,0,0,0,0,43
75.59,0.054,0.305,0.0,0.3,0,0,0,0,43
75.63,0.052,0.305,0.0,0.3,0,0,0,0,43
75.66,0.05,0.305,0.0,0.3,0,0,0,0,43
75.72,0.047,0.305,0.0,0.4,0,0,0,0,44
75.75,0.045,0.305,0.0,0.4,0,0,0,0,44
75.79,0.043,0.304,0.0,0.4,0,0,0,0,44
75.82,0.041,0.304,0.0,0.4,0,0,0,0,44
75.86,0.039,0.304,0.0,0.4,0,0,0,0,44
75.89,0.038,0.304,0.0,0.4,0,0,0,0,44
75.92,0.036,0.304,0.0,0.4,0,0,0,0,44
75.95,0.034,0.304,0.0,0.4,0,0,0,0,44
75.99,0.032,0.304,0.0,0.4,0,0,0,0,44
76.02,0.03,0.304,0.0,0.4,0,0,0,0,44
76.05,0.029,0.304,0.0,0.4,0,0,0,0,44
76.08,0.027,0.304,0.0,0.4,0,0,0,0,44
76.12,0.025,0.304,0.0,0.4,0,0,0,0,44
76.15,0.024,0.304,0.0,0.4,0,0,0,0,44
76.18,0.022,0.303,0.0,0.4,0,0,0,0,44
76.21,0.02,0.303,0.0,0.4,0,0,0,0,44
76.24,0.019,0.303,0.0,0.4,0,0,0,0,44
76.28,0.017,0.303,0.0,0.4,0,0,0,0,44
76.31,0.016,0.303,0.0,0.4,0,0,0,0,44
76.34,0.014,0.303,0.0,0.4,0,0,0,0,44
76.38,0.013,0.303,0.0,0.4,0,0,0,0,44
76.41,0.011,0.303,0.0,0.4,0,0,0,0,44
76.44,0.01,0.303,0.0,0.4,0,0,0,0,44
76.47,0.008,0.304,0.0,0.4,0,0,0,0,44
76.51,0.007,0.304,0.0,0.4,0,0,0,0,44
76.54,0.005,0.304,0.0,0.4,0,0,0,0,44
76.57,0.004,0.304,0.0,0.4,0,0,0,0,44
76.6,0.003,0.304,0.0,0.4,0,0,0,0,44
76.64,0.001,0.304,0.0,0.4,0,0,0,0,44
76.67,-0.0,0.304,0.0,0.4,0,0,0,0,44
76.7,-0.001,0.304,0.0,0.4,0,0,0,0,44
76.73,-0.003,0.305,0.0,0.4,0,0,0,0,44
76.76,-0.004,0.305,0.0,0.4,0,0,0,0,44
76.8,-0.005,0.305,0.0,0.4,0,0,0,0,44
76.83,-0.006,0.305,0.0,0.4,0,0,0,0,44
76.86,-0.008,0.305,0.0,0.4,0,0,0,0,44
76.9,-0.009,0.306,0.0,0.4,0,0,0,0,44
76.93,-0.01,0.306,0.0,0.4,0,0,0,0,44
76.96,-0.011,0.306,0.0,0.4,0,0,0,0,44
76.99,-0.012,0.307,0.0,0.4,0,0,0,0,44
77.02,-0.013,0.307,0.0,0.4,0,0,0,0,44
77.06,-0.014,0.307,0.0,0.4,0,0,0,0,44
77.09,-0.015,0.308,0.0,0.4,0,0,0,0,44
77.12,-0.016,0.308,0.0,0.4,0,0,0,0,44
77.16,-0.017,0.308,0.0,0.4,0,0,0,0,44
77.19,-0.018,0.309,0.0,0.4,0,0,0,0,44
77.22,-0.019,0.309,0.0,0.4,0,0,0,0,44
77.25,-0.02,0.31,0.0,0.4,0,0,0,0,44
77.28,-0.021,0.31,0.0,0.4,0,0,0,0,44
77.32,-0.022,0.31,0.0,0.4,0,0,0,0,44
77.35,-0.023,0.311,0.0,0.4,0,0,0,0,44
77.39,-0.024,0.311,0.0,0.4,0,0,0,0,44
77.42,-0.024,0.312,0.0,0.4,0,0,0,0,44
77.45,-0.025,0.312,0.0,0.4,0,0,0,0,44
77.48,-0.026,0.313,0.0,0.4,0,0,0,0,44
77.51,-0.027,0.313,0.0,0.4,0,0,0,0,44
77.55,-0.027,0.314,0.0,0.4,0,0,0,0,44
77.58,-0.028,0.314,0.0,0.4,0,0,0,0,44
77.61,-0.029,0.315,0.0,0.4,0,0,0,0,44
77.65,-0.029,0.315,0.0,0.4,0,0,0,0,44
77.68,-0.03,0.316,0.0,0.4,0,0,0,0,44
77.71,-0.031,0.317,0.0,0.4,0,0,0,0,44
77.74,-0.031,0.317,0.0,0.4,0,0,0,0,44
77.77,-0.032,0.318,0.0,0.4,0,0,0,0,44
77.81,-0.032,0.319,0.0,0.4,0,0,0,0,44
77.84,-0.033,0.32,0.0,0.4,0,0,0,0,44
77.87,-0.033,0.321,0.0,0.4,0,0,0,0,44
77.9,-0.033,0.322,0.0,0.4,0,0,0,0,44
77.94,-0.034,0.322,0.0,0.4,0,0,0,0,44
77.97,-0.034,0.323,0.0,0.4,0,0,0,0,44
78.0,-0.034,0.324,0.0,0.4,0,0,0,0,44
78.03,-0.035,0.325,0.0,0.4,0,0,0,0,44
78.06,-0.035,0.327,0.0,0.4,0,0,0,0,44
78.1,-0.035,0.328,0.0,0.4,0,0,0,0,44
78.13,-0.035,0.329,0.0,0.4,0,0,0,0,44
78.16,-0.035,0.33,0.0,0.4,0,0,0,0,44
78.2,-0.035,0.331,0.0,0.4,0,0,0,0,44
78.23,-0.035,0.332,0.0,0.4,0,0,0,0,44
78.26,-0.035,0.333,0.0,0.4,0,0,0,0,44
78.29,-0.035,0.334,0.0,0.4,0,0,0,0,44
78.33,-0.035,0.336,0.0,0.4,0,0,0,0,44
78.35,-0.035,0.337,0.0,0.4,0,0,0,0,44
78.39,-0.034,0.338,0.0,0.4,0,0,0,0,44
78.42,-0.034,0.339,0.0,0.4,0,0,0,0,44
78.46,-0.034,0.341,0.0,0.4,0,0,0,0,44
78.49,-0.033,0.342,0.0,0.4,0,0,0,0,44
78.52,-0.033,0.343,0.0,0.4,0,0,0,0,44
78.55,-0.032,0.344,0.0,0.4,0,0,0,0,44
78.58,-0.032,0.346,0.0,0.4,0,0,0,0,44
78.62,-0.031,0.347,0.0,0.4,0,0,0,0,44
78.65,-0.031,0.348,0.0,0.4,0,0,0,0,44
78.68,-0.03,0.349,0.0,0.4,0,0,0,0,44
78.71,-0.029,0.351,0.0,0.4,0,0,0,0,44
78.75,-0.029,0.352,0.0,0.4,0,0,0,0,44
78.78,-0.028,0.353,0.0,0.4,0,0,0,0,44
78.82,-0.027,0.354,0.0,0.4,0,0,0,0,44
78.85,-0.027,0.355,0.0,0.4,0,0,0,0,44
78.88,-0.026,0.356,0.0,0.4,0,0,0,0,44
78.95,-0.024,0.359,0.1,0.4,0,0,0,0,45
78.98,-0.023,0.36,0.1,0.4,0,0,0,0,45
79.01,-0.023,0.361,0.1,0.4,0,0,0,0,45
79.04,-0.022,0.362,0.1,0.4,0,0,0,0,45
79.08,-0.021,0.363,0.1,0.4,0,0,0,0,45
79.11,-0.02,0.364,0.1,0.4,0,0,0,0,45
79.14,-0.019,0.365,0.1,0.4,0,0,0,0,45
79.18,-0.019,0.367,0.1,0.4,0,0,0,0,45
79.21,-0.018,0.368,0.1,0.4,0,0,0,0,45
79.24,-0.017,0.369,0.1,0.4,0,0,0,0,45
79.27,-0.016,0.37,0.1,0.4,0,0,0,0,45
79.31,-0.015,0.371,0.1,0.4,0,0,0,0,45
79.34,-0.014,0.372,0.1,0.4,0,0,0,0,45
79.37,-0.014,0.373,0.1,0.4,0,0,0,0,45
79.41,-0.013,0.374,0.1,0.4,0,0,0,0,45
79.44,-0.012,0.375,0.1,0.4,0,0,0,0,45
79.47,-0.011,0.376,0.1,0.4,0,0,0,0,45
79.5,-0.01,0.377,0.1,0.4,0,0,0,0,45
79.53,-0.009,0.378,0.1,0.4,0,0,0,0,45
79.56,-0.008,0.379,0.1,0.4,0,0,0,0,45
79.59,-0.007,0.38,0.1,0.4,0,0,0,0,45
79.63,-0.006,0.38,0.1,0.4,0,0,0,0,45
79.66,-0.005,0.381,0.1,0.4,0,0,0,0,45
79.69,-0.004,0.382,0.1,0.4,0,0,0,0,45
79.72,-0.003,0.383,0.1,0.4,0,0,0,0,45
79.75,-0.002,0.384,0.1,0.4,0,0,0,0,45
79.79,-0.001,0.384,0.1,0.4,0,0,0,0,45
79.82,0.001,0.385,0.1,0.4,0,0,0,0,45
79.85,0.002,0.386,0.1,0.4,0,0,0,0,45
79.89,0.003,0.387,0.1,0.4,0,0,0,0,45
79.92,0.005,0.387,0.1,0.4,0,0,0,0,45
79.96,0.006,0.388,0.1,0.4,0,0,0,0,45
79.99,0.007,0.389,0.1,0.4,0,0,0,0,45
80.02,0.009,0.389,0.1,0.4,0,0,0,0,45
80.05,0.01,0.39,0.1,0.4,0,0,0,0,45
80.08,0.012,0.39,0.1,0.4,0,0,0,0,45
80.11,0.013,0.391,0.1,0.4,0,0,0,0,45
80.15,0.015,0.392,0.1,0.4,0,0,0,0,45
80.18,0.016,0.392,0.1,0.4,0,0,0,0,45
80.21,0.018,0.393,0.1,0.4,0,0,0,0,45
80.24,0.019,0.393,0.1,0.4,0,0,0,0,45
80.28,0.021,0.394,0.1,0.4,0,0,0,0,45
80.31,0.022,0.394,0.1,0.4,0,0,0,0,45
80.35,0.024,0.395,0.1,0.4,0,0,0,0,45
80.38,0.026,0.395,0.1,0.4,0,0,0,0,45
80.41,0.027,0.395,0.1,0.4,0,0,0,0,45
80.44,0.029,0.396,0.1,0.4,0,0,0,0,45
80.47,0.031,0.396,0.1,0.4,0,0,0,0,45
80.5,0.032,0.397,0.1,0.4,0,0,0,0,45
80.53,0.034,0.397,0.1,0.4,0,0,0,0,45
80.57,0.036,0.397,0.1,0.4,0,0,0,0,45
80.6,0.037,0.398,0.1,0.4,0,0,0,0,45
80.63,0.039,0.398,0.1,0.4,0,0,0,0,45
80.67,0.041,0.398,0.1,0.4,0,0,0,0,45
80.7,0.042,0.399,0.1,0.4,0,0,0,0,45
80.73,0.044,0.399,0.1,0.4,0,0,0,0,45
80.76,0.046,0.399,0.1,0.4,0,0,0,0,45
80.79,0.047,0.4,0.1,0.4,0,0,0,0,45
80.82,0.049,0.4,0.1,0.4,0,0,0,0,45
80.89,0.053,0.4,0.2,0.4,0,0,0,1,46
80.93,0.054,0.401,0.2,0.4,0,0,0,1,46
80.96,0.056,0.401,0.2,0.4,0,0,0,1,46
80.99,0.058,0.401,0.2,0.4,0,0,0,1,46
81.02,0.06,0.401,0.2,0.4,0,0,0,1,46
81.06,0.061,0.401,0.2,0.4,0,0,0,1,46
81.08,0.063,0.402,0.2,0.4,0,0,0,1,46
81.12,0.065,0.402,0.2,0.4,0,0,0,1,46
81.15,0.067,0.402,0.2,0.4,0,0,0,1,46
81.18,0.069,0.402,0.2,0.4,0,0,0,1,46
81.22,0.07,0.402,0.2,0.4,0,0,0,1,46
81.25,0.072,0.402,0.2,0.4,0,0,0,1,46
81.28,0.074,0.402,0.2,0.4,0,0,0,1,46
81.31,0.076,0.403,0.2,0.4,0,0,0,1,46
81.34,0.078,0.403,0.2,0.4,0,0,0,1,46
81.38,0.079,0.403,0.2,0.4,0,0,0,1,46
81.41,0.081,0.403,0.2,0.4,0,0,0,1,46
81.44,0.083,0.403,0.2,0.4,0,0,0,1,46
81.47,0.085,0.403,0.2,0.4,0,0,0,1,46
81.51,0.087,0.403,0.2,0.4,0,0,0,1,46
81.54,0.089,0.403,0.2,0.4,0,0,0,1,46
81.57,0.09,0.403,0.2,0.4,0,0,0,1,46
